"standard_id","area_id","tier_pct","household_size_min","household_size_max","amount","effective_date","expires_date","variant","source_url","notes"
"HUD-MTSP-HERA","OR-JACKSON","40","6","6","42720","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","40","7","7","45640","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","40","8","8","48600","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","1","1","28980","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","2","2","33120","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","3","3","37260","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","4","4","41400","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","5","5","44730","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","6","6","48060","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","7","7","51345","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","8","8","54675","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","1","1","32200","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","2","2","36800","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","3","3","41400","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","4","4","46000","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","5","5","49700","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","6","6","53400","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","7","7","57050","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","8","8","60750","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","1","1","35420","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","2","2","40480","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","3","3","45540","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","4","4","50600","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","5","5","54670","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","6","6","58740","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","7","7","62755","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","8","8","66825","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","1","1","38640","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","2","2","44160","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","3","3","49680","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
