"standard_id","area_id","tier_pct","household_size_min","household_size_max","amount","effective_date","expires_date","variant","source_url","notes"
"HUD-MFI","OR-CURRY","30","4","4","25100","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","30","5","5","27150","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","30","6","6","29150","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","30","7","7","31150","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","30","8","8","33150","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","50","1","1","29300","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","50","2","2","33450","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","50","3","3","37650","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","50","4","4","41800","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","50","5","5","45150","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","50","6","6","48500","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","50","7","7","51850","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","50","8","8","55200","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","60","1","1","35160","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","60","2","2","40140","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","60","3","3","45180","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","60","4","4","50160","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","60","5","5","54180","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","60","6","6","58200","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","60","7","7","62220","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","60","8","8","66240","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","80","1","1","46850","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","80","2","2","53550","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","80","3","3","60250","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","80","4","4","66900","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","80","5","5","72300","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","80","6","6","77650","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","80","7","7","83000","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-CURRY","80","8","8","88350","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Curry County, OR"
"HUD-MFI","OR-DOUGLAS","30","1","1","17600","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","30","2","2","20100","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","30","3","3","22600","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","30","4","4","25100","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","30","5","5","27150","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","30","6","6","29150","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","30","7","7","31150","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","30","8","8","33150","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","50","1","1","29300","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","50","2","2","33450","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","50","3","3","37650","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","50","4","4","41800","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","50","5","5","45150","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","50","6","6","48500","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","50","7","7","51850","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","50","8","8","55200","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","60","1","1","35160","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
