"standard_id","area_id","tier_pct","rent_kind","bedrooms","amount","effective_date","expires_date","source_url","notes"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent","0","322","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent","1","345","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent","2","414","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent","3","478","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent","4","534","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent","5","589","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent_75pct_0br","0","241","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent","0","483","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent","1","517","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent","2","621","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent","3","717","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent","4","801","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent","5","883","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent_75pct_0br","0","362","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent","0","563","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent","1","603","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent","2","724","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent","3","837","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent","4","934","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent","5","1030","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent_75pct_0br","0","422","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent","0","644","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent","1","690","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent","2","828","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent","3","957","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent","4","1068","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent","5","1178","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent_75pct_0br","0","483","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent","0","724","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent","1","776","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent","2","931","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent","3","1076","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent","4","1201","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent","5","1325","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent_75pct_0br","0","543","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent","0","805","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent","1","862","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent","2","1035","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent","3","1196","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent","4","1335","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent","5","1472","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent_75pct_0br","0","603","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent","0","885","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent","1","948","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent","2","1138","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent","3","1315","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent","4","1468","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent","5","1619","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent_75pct_0br","0","663","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent","0","966","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent","1","1035","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent","2","1242","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent","3","1435","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent","4","1602","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent","5","1767","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent_75pct_0br","0","724","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent","0","1127","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent","1","1207","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent","2","1449","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent","3","1674","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent","4","1869","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent","5","2061","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent_75pct_0br","0","845","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent","0","1288","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent","1","1380","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent","2","1656","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent","3","1914","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent","4","2136","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent","5","2356","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent_75pct_0br","0","966","2024-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent","0","339","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent","1","363","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent","2","436","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent","3","503","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent","4","561","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent","5","619","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","20","max_rent_75pct_0br","0","254","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent","0","508","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent","1","544","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent","2","654","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent","3","755","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent","4","842","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent","5","929","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","max_rent_75pct_0br","0","381","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent","0","593","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent","1","635","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent","2","763","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent","3","881","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent","4","982","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent","5","1084","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","max_rent_75pct_0br","0","444","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent","0","678","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent","1","726","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent","2","872","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent","3","1007","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent","4","1123","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent","5","1239","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","max_rent_75pct_0br","0","508","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent","0","762","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent","1","817","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent","2","981","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent","3","1132","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent","4","1263","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent","5","1394","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","45","max_rent_75pct_0br","0","571","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent","0","847","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent","1","908","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent","2","1090","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent","3","1258","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent","4","1403","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent","5","1549","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","50","max_rent_75pct_0br","0","635","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent","0","932","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent","1","998","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent","2","1199","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent","3","1384","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent","4","1544","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent","5","1704","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","55","max_rent_75pct_0br","0","699","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent","0","1017","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent","1","1089","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent","2","1308","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent","3","1510","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent","4","1684","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent","5","1859","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","60","max_rent_75pct_0br","0","762","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent","0","1186","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent","1","1271","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent","2","1526","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent","3","1762","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent","4","1965","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent","5","2169","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","70","max_rent_75pct_0br","0","889","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent","0","1356","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent","1","1453","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent","2","1744","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent","3","2014","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent","4","2246","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent","5","2479","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","80","max_rent_75pct_0br","0","1017","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JOSEPHINE","20","max_rent","0","299","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JOSEPHINE","20","max_rent","1","320","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JOSEPHINE","20","max_rent","2","385","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JOSEPHINE","20","max_rent","3","444","2025-04-01","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
